ai_X_level,ai_O_level,starting_player,winner,moves,duration_s
2,3,O,Tie,9,0.117627
2,3,O,Tie,9,0.169618
2,3,O,Tie,9,0.119159
2,3,O,Tie,9,0.124099
2,3,O,Tie,9,0.207554
2,3,O,Tie,9,0.118918
2,3,O,Tie,9,0.119783
2,3,O,Tie,9,0.177624
2,3,O,Tie,9,0.117422
2,3,O,Tie,9,0.165956
2,3,O,Tie,9,0.117795
2,3,O,Tie,9,0.181388
2,3,O,Tie,9,0.116639
2,3,O,Tie,9,0.119716
2,3,O,Tie,9,0.174058
2,3,O,Tie,9,0.122687
2,3,O,Tie,9,0.168131
2,3,O,Tie,9,0.119156
2,3,O,Tie,9,0.120358
2,3,O,Tie,9,0.171835
2,3,O,Tie,9,0.122041
2,3,O,Tie,9,0.182021
2,3,O,Tie,9,0.118067
2,3,O,Tie,9,0.118079
2,3,O,Tie,9,0.120475
2,3,O,Tie,9,0.173276
2,3,O,Tie,9,0.120520
2,3,O,Tie,9,0.174516
2,3,O,Tie,9,0.117204
2,3,O,Tie,9,0.119210
2,3,O,Tie,9,0.178904
2,3,O,Tie,9,0.117548
2,3,O,Tie,9,0.118348
2,3,O,Tie,9,0.169864
2,3,O,Tie,9,0.118080
2,3,O,Tie,9,0.121985
2,3,O,Tie,9,0.179074
2,3,O,Tie,9,0.119651
3,1,X,X,5,0.112106
3,1,X,X,5,0.113042
3,1,X,X,7,0.167127
3,1,X,X,5,0.111888
3,1,X,X,5,0.149572
3,1,X,X,7,0.125663
3,1,X,X,5,0.113494
3,1,X,X,5,0.114590
3,1,X,X,7,0.177398
3,1,X,X,5,0.117330
3,1,X,X,7,0.116226
3,1,X,X,5,0.118258
3,1,X,X,5,0.162542
3,1,X,X,5,0.121659
3,1,X,X,5,0.168152
3,1,X,X,5,0.119731
3,1,X,X,5,0.120183
3,1,X,X,5,0.171514
3,1,X,X,7,0.123308
3,1,X,X,5,0.136941
3,1,X,X,5,0.146716
3,1,X,X,7,0.118506
3,1,X,X,5,0.158183
3,1,X,X,5,0.117279
3,1,X,X,5,0.162031
3,1,X,X,5,0.113816
3,1,X,X,5,0.161417
3,1,X,X,5,0.118177
3,1,X,X,7,0.115744
3,1,X,X,7,0.155363
3,1,X,X,5,0.116151
3,1,X,X,5,0.166304
3,1,X,X,7,0.114748
3,1,X,X,7,0.160145
3,1,X,X,5,0.117153
3,1,X,X,5,0.113711
3,1,X,X,5,0.165694
3,1,X,X,5,0.119954
3,1,X,X,5,0.239433
3,1,X,X,5,0.127011
3,1,X,X,7,0.168492
3,1,X,X,7,0.120329
3,1,X,X,5,0.165184
3,1,X,X,5,0.120750
3,1,X,X,5,0.166967
3,1,X,X,7,0.116518
3,1,X,X,7,0.173983
3,1,X,X,5,0.113703
3,1,X,X,7,0.120119
3,1,X,X,7,0.153856
3,1,X,X,5,0.114012
3,1,X,X,5,0.165594
3,1,X,X,5,0.117835
3,1,X,X,5,0.157997
3,1,X,X,5,0.114948
3,1,X,X,5,0.137342
3,1,X,X,7,0.138796
3,1,X,X,7,0.117278
3,1,X,X,5,0.154511
3,1,X,X,5,0.114080
3,1,X,X,5,0.156595
3,1,X,X,5,0.112325
3,1,X,X,5,0.116307
3,1,X,X,7,0.159313
3,1,X,X,7,0.116028
3,1,X,X,5,0.163712
3,1,X,X,7,0.117143
3,1,X,X,5,0.119742
3,1,X,X,7,0.159839
3,1,X,X,5,0.113064
3,1,X,X,5,0.159921
3,1,X,X,7,0.114103
3,1,X,X,5,0.119281
3,1,X,X,5,0.148666
3,1,X,X,7,0.116076
3,1,X,X,5,0.155637
3,1,X,X,5,0.122275
3,1,X,X,5,0.121051
3,1,X,X,5,0.164037
3,1,X,X,5,0.115043
3,1,X,X,7,0.168594
3,1,X,X,5,0.117782
3,1,X,X,5,0.136283
3,1,X,X,5,0.147681
3,1,X,X,5,0.114696
3,1,X,X,5,0.166520
3,1,X,X,5,0.120818
3,1,X,X,5,0.115459
3,1,X,X,5,0.176411
3,1,X,X,5,0.111158
3,1,X,X,7,0.113447
3,1,X,X,5,0.169821
3,1,X,X,7,0.116853
3,1,X,X,5,0.115715
3,1,X,X,7,0.134933
3,1,X,X,5,0.133532
3,1,X,X,5,0.115377
3,1,X,X,7,0.164825
3,1,X,X,7,0.114757
3,1,X,X,5,0.114007
3,1,X,X,7,0.114912
3,1,X,X,7,0.172773
3,1,X,X,5,0.115027
3,1,X,X,5,0.113936
3,1,X,X,5,0.173021
3,1,X,X,9,0.114015
3,1,X,X,5,0.116790
3,1,X,X,5,0.177566
3,1,X,X,5,0.110728
3,1,X,X,5,0.112278
3,1,X,X,5,0.112767
3,1,X,X,7,0.172608
3,1,X,X,5,0.112735
3,1,X,X,7,0.116236
3,1,X,X,5,0.112891
3,1,X,X,7,0.170951
3,1,X,X,5,0.110607
3,1,X,X,7,0.113067
3,1,X,X,7,0.120766
3,1,X,X,7,0.167772
3,1,X,X,5,0.113017
3,1,X,X,5,0.110508
3,1,X,X,5,0.172578
3,1,X,X,5,0.117340
3,1,X,X,7,0.119427
3,1,X,X,5,0.162556
3,1,X,X,5,0.110227
3,1,X,X,5,0.113950
3,1,X,X,5,0.178015
3,1,X,X,5,0.114029
3,1,X,X,7,0.114260
3,1,X,X,5,0.161539
3,1,X,X,9,0.112027
3,1,X,X,7,0.114229
3,1,X,X,5,0.155139
3,1,X,X,5,0.122530
3,1,X,X,5,0.110924
3,1,X,X,5,0.158738
3,1,X,X,5,0.110856
3,1,X,X,7,0.115795
3,1,X,X,5,0.163971
3,1,X,X,5,0.115642
3,1,X,X,9,0.112422
3,1,X,X,5,0.112016
3,1,X,X,5,0.171360
3,1,X,X,7,0.113278
3,1,X,X,5,0.111229
3,1,X,X,5,0.110792
3,1,X,X,5,0.164508
3,1,X,X,5,0.112294
3,1,O,X,6,0.024664
3,1,O,X,6,0.018678
3,1,O,X,6,0.024086
3,1,O,X,8,0.021992
3,1,O,X,6,0.022104
3,1,O,X,8,0.030453
3,1,O,X,8,0.059651
3,1,O,X,8,0.026054
3,1,O,X,6,0.023572
3,1,O,X,8,0.016164
3,1,O,X,6,0.024372
3,1,O,X,8,0.014970
3,1,O,X,6,0.015701
3,1,O,X,8,0.021769
3,1,O,X,6,0.022493
3,1,O,X,6,0.024388
3,1,O,X,8,0.015913
3,1,O,X,8,0.025934
3,1,O,X,6,0.020719
3,1,O,Tie,9,0.033589
3,1,O,X,6,0.022564
3,1,O,Tie,9,0.021665
3,1,O,X,6,0.024064
3,1,O,X,6,0.025602
3,1,O,X,6,0.071632
3,1,O,X,6,0.036025
3,1,O,X,6,0.017088
3,1,O,Tie,9,0.035528
3,1,O,Tie,9,0.034567
3,1,O,Tie,9,0.015400
3,1,O,X,6,0.025122
3,1,O,X,8,0.016865
3,1,O,X,8,0.023334
3,1,O,Tie,9,0.022397
3,1,O,Tie,9,0.020681
3,1,O,X,6,0.025606
3,1,O,X,6,0.025443
3,1,O,X,8,0.021940
3,1,O,X,6,0.025487
3,1,O,X,6,0.073882
3,1,O,X,8,0.034901
3,1,O,X,6,0.021765
3,1,O,X,6,0.022595
3,1,O,X,8,0.024355
3,1,O,X,6,0.018376
3,1,O,X,6,0.015789
3,1,O,X,6,0.022598
3,1,O,X,6,0.018491
3,1,O,X,6,0.017326
3,1,O,Tie,9,0.031870
3,1,O,Tie,9,0.024931
3,1,O,X,6,0.022163
3,1,O,X,8,0.025667
3,1,O,Tie,9,0.024917
3,1,O,X,6,0.029276
3,1,O,Tie,9,0.025273
3,1,O,X,8,0.083461
3,1,O,X,8,0.025947
3,1,O,X,8,0.025275
3,1,O,X,6,0.017242
3,1,O,X,8,0.026228
3,1,O,X,6,0.020168
3,1,O,X,6,0.025545
3,1,O,X,8,0.023475
3,1,O,Tie,9,0.022770
3,1,O,X,8,0.023999
3,1,O,X,8,0.019774
3,1,O,X,6,0.025216
3,1,O,X,6,0.043336
3,1,O,X,8,0.043424
3,1,O,X,6,0.045035
3,1,O,Tie,9,0.095111
3,1,O,X,8,0.023298
3,1,O,Tie,9,0.020528
3,1,O,X,6,0.014896
3,1,O,X,6,0.024422
3,1,O,X,6,0.024952
3,1,O,X,6,0.022853
3,1,O,X,6,0.021546
3,1,O,Tie,9,0.014727
3,1,O,X,6,0.024335
3,1,O,X,8,0.025941
3,1,O,X,6,0.016363
3,1,O,Tie,9,0.016272
3,1,O,X,6,0.015402
3,1,O,Tie,9,0.022759
3,1,O,X,8,0.025271
3,1,O,X,6,0.081684
3,1,O,X,6,0.016839
3,1,O,X,6,0.014391
3,1,O,X,8,0.024071
3,1,O,Tie,9,0.025612
3,1,O,X,6,0.016351
3,1,O,Tie,9,0.043552
3,1,O,X,8,0.026128
3,1,O,Tie,9,0.025371
3,1,O,X,6,0.023753
3,1,O,X,8,0.019489
3,1,O,X,6,0.026476
3,1,O,X,8,0.023808
3,1,O,X,8,0.025653
3,1,O,X,8,0.045367
3,1,O,Tie,9,0.067667
3,1,O,X,6,0.024059
3,1,O,X,8,0.021247
3,1,O,X,8,0.025627
3,1,O,X,8,0.022787
3,1,O,X,8,0.025528
3,1,O,X,6,0.022410
3,1,O,Tie,9,0.025796
3,1,O,X,8,0.022747
3,1,O,X,8,0.025086
3,1,O,Tie,9,0.034543
3,1,O,X,8,0.019275
3,1,O,X,6,0.023136
3,1,O,Tie,9,0.060424
3,1,O,X,8,0.031319
3,1,O,X,6,0.021989
3,1,O,X,8,0.024311
3,1,O,X,6,0.025738
3,1,O,X,6,0.021151
3,1,O,X,6,0.023134
3,1,O,Tie,9,0.025565
3,1,O,X,6,0.022306
3,1,O,Tie,9,0.023417
3,1,O,X,6,0.020842
3,1,O,Tie,9,0.022023
3,1,O,X,8,0.025273
3,1,O,X,8,0.027202
3,1,O,X,8,0.060046
3,1,O,X,8,0.037216
3,1,O,X,6,0.021656
3,1,O,X,8,0.016237
3,1,O,Tie,9,0.024783
3,1,O,X,8,0.025209
3,1,O,Tie,9,0.015679
3,1,O,X,8,0.037564
3,1,O,X,6,0.024046
3,1,O,Tie,9,0.037837
3,1,O,Tie,9,0.015442
3,1,O,X,8,0.024742
3,1,O,X,8,0.024940
3,1,O,X,6,0.025347
3,1,O,X,8,0.025142
3,1,O,Tie,9,0.019140
3,1,O,X,8,0.074564
3,1,O,X,6,0.041637
3,1,O,X,6,0.032177
3,1,O,X,8,0.022706
3,1,O,X,8,0.026376
3,2,X,Tie,9,0.115995
3,2,X,Tie,9,0.116853
3,2,X,Tie,9,0.173212
3,2,X,Tie,9,0.117846
3,2,X,Tie,9,0.116034
3,2,X,Tie,9,0.176508
3,2,X,Tie,9,0.117790
3,2,X,Tie,9,0.126092
3,2,X,Tie,9,0.162351
3,2,X,Tie,9,0.116585
3,2,X,Tie,9,0.116854
3,2,X,Tie,9,0.177860
3,2,X,Tie,9,0.115477
3,2,X,Tie,9,0.118493
3,2,X,Tie,9,0.172351
3,2,X,Tie,9,0.115957
3,2,X,Tie,9,0.117177
3,2,X,Tie,9,0.170685
3,2,X,Tie,9,0.114871
3,2,X,Tie,9,0.118845
3,2,X,Tie,9,0.168971
3,2,X,Tie,9,0.115030
3,2,X,Tie,9,0.117941
3,2,X,Tie,9,0.120021
3,2,X,Tie,9,0.159709
3,2,X,Tie,9,0.111678
3,2,X,Tie,9,0.150089
3,2,X,Tie,9,0.125846
3,2,X,Tie,9,0.112532
3,2,X,Tie,9,0.114572
3,2,X,Tie,9,0.164151
3,2,X,Tie,9,0.112327
3,2,X,Tie,9,0.114034
3,2,X,Tie,9,0.168731
3,2,X,Tie,9,0.116495
3,2,X,Tie,9,0.126169
3,2,X,Tie,9,0.156597
3,2,X,Tie,9,0.117065
3,2,X,Tie,9,0.115981
3,2,X,Tie,9,0.119044
3,2,X,Tie,9,0.168293
3,2,X,Tie,9,0.118981
3,2,X,Tie,9,0.112335
3,2,X,Tie,9,0.162787
3,2,X,Tie,9,0.121016
3,2,X,Tie,9,0.153891
3,2,X,Tie,9,0.126215
3,2,X,Tie,9,0.115952
3,2,X,Tie,9,0.113462
3,2,X,Tie,9,0.163050
3,2,X,Tie,9,0.111908
3,2,X,Tie,9,0.114249
3,2,X,Tie,9,0.163893
3,2,X,Tie,9,0.114696
3,2,X,Tie,9,0.113531
3,2,X,Tie,9,0.167970
3,2,X,Tie,9,0.113050
3,2,X,Tie,9,0.150304
3,2,X,Tie,9,0.125294
3,2,X,Tie,9,0.113803
3,2,X,Tie,9,0.110709
3,2,X,Tie,9,0.165882
3,2,X,Tie,9,0.115406
3,2,X,Tie,9,0.115722
3,2,X,Tie,9,0.163320
3,2,X,Tie,9,0.112591
3,2,X,Tie,9,0.110391
3,2,X,Tie,9,0.161400
3,2,X,Tie,9,0.112713
3,2,X,Tie,9,0.114066
3,2,X,Tie,9,0.122160
3,2,X,Tie,9,0.145132
3,2,X,Tie,9,0.113656
3,2,X,Tie,9,0.117509
3,2,X,Tie,9,0.166471
3,2,X,Tie,9,0.115829
3,2,X,Tie,9,0.116354
3,2,X,Tie,9,0.171632
3,2,X,Tie,9,0.112738
3,2,X,Tie,9,0.114364
3,2,X,Tie,9,0.163608
3,2,X,Tie,9,0.111513
3,2,X,Tie,9,0.113050
3,2,X,Tie,9,0.156013
3,2,X,Tie,9,0.116826
3,2,X,Tie,9,0.123584
3,2,X,Tie,9,0.179842
3,2,X,Tie,9,0.194735
3,2,X,Tie,9,0.187616
3,2,X,Tie,9,0.121322
3,2,X,Tie,9,0.165808
3,2,X,Tie,9,0.121474
3,2,X,Tie,9,0.167717
3,2,X,Tie,9,0.120346
3,2,X,Tie,9,0.167595
3,2,X,Tie,9,0.120818
3,2,X,Tie,9,0.172288
3,2,X,Tie,9,0.120903
3,2,X,Tie,9,0.161625
3,2,X,Tie,9,0.117840
3,2,X,Tie,9,0.120600
3,2,X,Tie,9,0.158117
3,2,X,Tie,9,0.118228
3,2,X,Tie,9,0.179527
3,2,X,Tie,9,0.120451
3,2,X,Tie,9,0.170511
3,2,X,Tie,9,0.122209
3,2,X,Tie,9,0.161462
3,2,X,Tie,9,0.134284
3,2,X,Tie,9,0.117909
3,2,X,Tie,9,0.165226
3,2,X,Tie,9,0.122004
3,2,X,Tie,9,0.177148
3,2,X,Tie,9,0.119195
3,2,X,Tie,9,0.168123
3,2,X,Tie,9,0.123007
3,2,X,Tie,9,0.122678
3,2,X,Tie,9,0.172029
3,2,X,Tie,9,0.118387
3,2,X,Tie,9,0.177102
3,2,X,Tie,9,0.123130
3,2,X,Tie,9,0.129614
3,2,X,Tie,9,0.181360
3,2,X,Tie,9,0.126050
3,2,X,Tie,9,0.162133
3,2,X,Tie,9,0.124072
3,2,X,Tie,9,0.119584
3,2,X,Tie,9,0.177105
3,2,X,Tie,9,0.118871
3,2,X,Tie,9,0.120488
3,2,X,Tie,9,0.165028
3,2,X,Tie,9,0.123436
3,2,X,Tie,9,0.173677
3,2,X,Tie,9,0.117181
3,2,X,Tie,9,0.154381
3,2,X,Tie,9,0.139306
3,2,X,Tie,9,0.117376
3,2,X,Tie,9,0.167252
3,2,X,Tie,9,0.115586
3,2,X,Tie,9,0.169172
3,2,X,Tie,9,0.114794
3,2,X,Tie,9,0.115711
3,2,X,Tie,9,0.168295
3,2,X,Tie,9,0.116455
3,2,X,Tie,9,0.162583
3,2,X,Tie,9,0.116109
3,2,X,Tie,9,0.117614
3,2,X,Tie,9,0.169549
3,2,X,Tie,9,0.118825
3,2,X,Tie,9,0.167140
3,2,O,Tie,9,0.016360
3,2,O,Tie,9,0.015811
3,2,O,Tie,9,0.014386
3,2,O,Tie,9,0.016138
3,2,O,Tie,9,0.014360
3,2,O,Tie,9,0.015039
3,2,O,Tie,9,0.015708
3,2,O,Tie,9,0.014825
3,2,O,Tie,9,0.014403
3,2,O,Tie,9,0.015854
3,2,O,Tie,9,0.015172
3,2,O,Tie,9,0.015771
3,2,O,Tie,9,0.015212
3,2,O,Tie,9,0.015161
3,2,O,Tie,9,0.015089
3,2,O,Tie,9,0.021551
3,2,O,Tie,9,0.048410
3,2,O,Tie,9,0.025165
3,2,O,Tie,9,0.015357
3,2,O,Tie,9,0.017429
3,2,O,Tie,9,0.016114
3,2,O,Tie,9,0.017658
3,2,O,Tie,9,0.015679
3,2,O,Tie,9,0.014408
3,2,O,Tie,9,0.014593
3,2,O,Tie,9,0.015285
3,2,O,Tie,9,0.014489
3,2,O,Tie,9,0.015090
3,2,O,Tie,9,0.016463
3,2,O,Tie,9,0.017103
3,2,O,Tie,9,0.020265
3,2,O,Tie,9,0.016248
3,2,O,Tie,9,0.017057
3,2,O,Tie,9,0.015006
3,2,O,Tie,9,0.015607
3,2,O,Tie,9,0.018295
3,2,O,Tie,9,0.062430
3,2,O,Tie,9,0.028629
3,2,O,Tie,9,0.015438
3,2,O,Tie,9,0.014439
3,2,O,Tie,9,0.015589
3,2,O,Tie,9,0.014321
3,2,O,Tie,9,0.015197
3,2,O,Tie,9,0.014588
3,2,O,Tie,9,0.016005
3,2,O,Tie,9,0.015842
3,2,O,Tie,9,0.015410
3,2,O,Tie,9,0.016589
3,2,O,Tie,9,0.016763
3,2,O,Tie,9,0.015092
3,2,O,Tie,9,0.015434
3,2,O,Tie,9,0.015359
3,2,O,Tie,9,0.014410
3,2,O,Tie,9,0.015495
3,2,O,Tie,9,0.016310
3,2,O,Tie,9,0.054777
3,2,O,Tie,9,0.026432
3,2,O,Tie,9,0.017012
3,2,O,Tie,9,0.015076
3,2,O,Tie,9,0.015532
3,2,O,Tie,9,0.015311
3,2,O,Tie,9,0.014250
3,2,O,Tie,9,0.015803
3,2,O,Tie,9,0.015384
3,2,O,Tie,9,0.016361
3,2,O,Tie,9,0.015711
3,2,O,Tie,9,0.015915
3,2,O,Tie,9,0.016069
3,2,O,Tie,9,0.015763
3,2,O,Tie,9,0.015164
3,2,O,Tie,9,0.015646
3,2,O,Tie,9,0.014585
3,2,O,Tie,9,0.015310
3,2,O,Tie,9,0.015672
3,2,O,Tie,9,0.060831
3,2,O,Tie,9,0.027741
3,2,O,Tie,9,0.015236
3,2,O,Tie,9,0.014347
3,2,O,Tie,9,0.014616
3,2,O,Tie,9,0.015072
3,2,O,Tie,9,0.014372
3,2,O,Tie,9,0.014232
3,2,O,Tie,9,0.014443
3,2,O,Tie,9,0.016373
3,2,O,Tie,9,0.015447
3,2,O,Tie,9,0.014757
3,2,O,Tie,9,0.014377
3,2,O,Tie,9,0.015099
3,2,O,Tie,9,0.015777
3,2,O,Tie,9,0.015089
3,2,O,Tie,9,0.015932
3,2,O,Tie,9,0.015223
3,2,O,Tie,9,0.016451
3,2,O,Tie,9,0.024564
3,2,O,Tie,9,0.053090
3,2,O,Tie,9,0.017591
3,2,O,Tie,9,0.017848
3,2,O,Tie,9,0.015952
3,2,O,Tie,9,0.015172
3,2,O,Tie,9,0.015603
3,2,O,Tie,9,0.015906
3,2,O,Tie,9,0.016179
3,2,O,Tie,9,0.015767
3,2,O,Tie,9,0.016134
3,2,O,Tie,9,0.015023
3,2,O,Tie,9,0.017039
3,2,O,Tie,9,0.015863
3,2,O,Tie,9,0.015074
3,2,O,Tie,9,0.017567
3,2,O,Tie,9,0.016092
3,2,O,Tie,9,0.016365
3,2,O,Tie,9,0.015809
3,2,O,Tie,9,0.039081
3,2,O,Tie,9,0.048337
3,2,O,Tie,9,0.016705
3,2,O,Tie,9,0.016288
3,2,O,Tie,9,0.016293
3,2,O,Tie,9,0.015670
3,2,O,Tie,9,0.016116
3,2,O,Tie,9,0.014284
3,2,O,Tie,9,0.015659
3,2,O,Tie,9,0.015890
3,2,O,Tie,9,0.015239
3,2,O,Tie,9,0.015647
3,2,O,Tie,9,0.014594
3,2,O,Tie,9,0.015392
3,2,O,Tie,9,0.014488
3,2,O,Tie,9,0.014960
3,2,O,Tie,9,0.015354
3,2,O,Tie,9,0.014556
3,2,O,Tie,9,0.014256
3,2,O,Tie,9,0.015469
3,2,O,Tie,9,0.015929
3,2,O,Tie,9,0.069058
3,2,O,Tie,9,0.021379
3,2,O,Tie,9,0.015281
3,2,O,Tie,9,0.014918
3,2,O,Tie,9,0.015246
3,2,O,Tie,9,0.015251
3,2,O,Tie,9,0.015370
3,2,O,Tie,9,0.015324
3,2,O,Tie,9,0.014898
3,2,O,Tie,9,0.016863
3,2,O,Tie,9,0.014735
3,2,O,Tie,9,0.016558
3,2,O,Tie,9,0.015480
3,2,O,Tie,9,0.015759
3,2,O,Tie,9,0.015071
3,2,O,Tie,9,0.016150
3,2,O,Tie,9,0.015285
3,3,X,Tie,9,0.188304
3,3,X,Tie,9,0.129774
3,3,X,Tie,9,0.129223
3,3,X,Tie,9,0.175739
3,3,X,Tie,9,0.129508
3,3,X,Tie,9,0.186644
3,3,X,Tie,9,0.132205
3,3,X,Tie,9,0.186646
3,3,X,Tie,9,0.128321
3,3,X,Tie,9,0.133958
3,3,X,Tie,9,0.182506
3,3,X,Tie,9,0.136512
3,3,X,Tie,9,0.188711
3,3,X,Tie,9,0.127015
3,3,X,Tie,9,0.128599
3,3,X,Tie,9,0.179976
3,3,X,Tie,9,0.129157
3,3,X,Tie,9,0.179529
3,3,X,Tie,9,0.132467
3,3,X,Tie,9,0.129894
3,3,X,Tie,9,0.183179
3,3,X,Tie,9,0.127266
3,3,X,Tie,9,0.182788
3,3,X,Tie,9,0.128335
3,3,X,Tie,9,0.131054
3,3,X,Tie,9,0.181877
3,3,X,Tie,9,0.129071
3,3,X,Tie,9,0.129973
3,3,X,Tie,9,0.186024
3,3,X,Tie,9,0.130453
3,3,X,Tie,9,0.126924
3,3,X,Tie,9,0.184851
3,3,X,Tie,9,0.128365
3,3,X,Tie,9,0.128424
3,3,X,Tie,9,0.176762
3,3,X,Tie,9,0.129605
3,3,X,Tie,9,0.131680
3,3,X,Tie,9,0.185348
3,3,X,Tie,9,0.130262
3,3,X,Tie,9,0.182118
3,3,X,Tie,9,0.126998
3,3,X,Tie,9,0.129993
3,3,X,Tie,9,0.177808
3,3,X,Tie,9,0.130717
3,3,X,Tie,9,0.187572
3,3,X,Tie,9,0.128664
3,3,X,Tie,9,0.131004
3,3,X,Tie,9,0.179862
3,3,X,Tie,9,0.129124
3,3,X,Tie,9,0.150815
3,3,X,Tie,9,0.147766
3,3,X,Tie,9,0.129602
3,3,X,Tie,9,0.180275
3,3,X,Tie,9,0.127399
3,3,X,Tie,9,0.127238
3,3,X,Tie,9,0.177542
3,3,X,Tie,9,0.128494
3,3,X,Tie,9,0.176285
3,3,X,Tie,9,0.128789
3,3,X,Tie,9,0.129011
3,3,X,Tie,9,0.184312
3,3,X,Tie,9,0.128484
3,3,X,Tie,9,0.136772
3,3,X,Tie,9,0.172323
3,3,X,Tie,9,0.134602
3,3,X,Tie,9,0.186787
3,3,X,Tie,9,0.138596
3,3,X,Tie,9,0.197635
3,3,X,Tie,9,0.181696
3,3,X,Tie,9,0.154542
3,3,X,Tie,9,0.187923
3,3,X,Tie,9,0.136399
3,3,X,Tie,9,0.137356
3,3,X,Tie,9,0.187001
3,3,X,Tie,9,0.135990
3,3,X,Tie,9,0.193036
3,3,X,Tie,9,0.134979
3,3,X,Tie,9,0.187577
3,3,X,Tie,9,0.139186
3,3,X,Tie,9,0.198562
3,3,X,Tie,9,0.141374
3,3,X,Tie,9,0.208241
3,3,X,Tie,9,0.140332
3,3,X,Tie,9,0.189072
3,3,X,Tie,9,0.138865
3,3,X,Tie,9,0.196582
3,3,X,Tie,9,0.149342
3,3,X,Tie,9,0.225801
3,3,X,Tie,9,0.239627
3,3,X,Tie,9,0.141030
3,3,X,Tie,9,0.194391
3,3,X,Tie,9,0.143275
3,3,X,Tie,9,0.198636
3,3,X,Tie,9,0.141242
3,3,X,Tie,9,0.199351
3,3,X,Tie,9,0.139356
3,3,X,Tie,9,0.186918
3,3,X,Tie,9,0.139534
3,3,X,Tie,9,0.188420
3,3,X,Tie,9,0.143079
3,3,X,Tie,9,0.189755
3,3,X,Tie,9,0.139892
3,3,X,Tie,9,0.180765
3,3,X,Tie,9,0.138721
3,3,X,Tie,9,0.188681
3,3,X,Tie,9,0.135962
3,3,X,Tie,9,0.185985
3,3,X,Tie,9,0.136907
3,3,X,Tie,9,0.187210
3,3,X,Tie,9,0.139354
3,3,X,Tie,9,0.191297
3,3,X,Tie,9,0.139429
3,3,X,Tie,9,0.193796
3,3,X,Tie,9,0.133123
3,3,X,Tie,9,0.189053
3,3,X,Tie,9,0.137350
3,3,X,Tie,9,0.184106
3,3,X,Tie,9,0.134377
3,3,X,Tie,9,0.192528
3,3,X,Tie,9,0.165159
3,3,X,Tie,9,0.192359
3,3,X,Tie,9,0.134881
3,3,X,Tie,9,0.182536
3,3,X,Tie,9,0.138575
3,3,X,Tie,9,0.192856
3,3,X,Tie,9,0.131750
3,3,X,Tie,9,0.187343
3,3,X,Tie,9,0.134068
3,3,X,Tie,9,0.132645
3,3,X,Tie,9,0.191026
3,3,X,Tie,9,0.135495
3,3,X,Tie,9,0.183087
3,3,X,Tie,9,0.133138
3,3,X,Tie,9,0.188399
3,3,X,Tie,9,0.132563
3,3,X,Tie,9,0.190605
3,3,X,Tie,9,0.130240
3,3,X,Tie,9,0.176241
3,3,X,Tie,9,0.141599
3,3,X,Tie,9,0.134167
3,3,X,Tie,9,0.182895
3,3,X,Tie,9,0.136908
3,3,X,Tie,9,0.181814
3,3,X,Tie,9,0.130804
3,3,X,Tie,9,0.191501
3,3,X,Tie,9,0.132008
3,3,X,Tie,9,0.179423
3,3,X,Tie,9,0.142670
3,3,X,Tie,9,0.131848
3,3,X,Tie,9,0.193226
3,3,O,Tie,9,0.131934
3,3,O,Tie,9,0.178576
3,3,O,Tie,9,0.143512
3,3,O,Tie,9,0.132365
3,3,O,Tie,9,0.184560
3,3,O,Tie,9,0.131323
3,3,O,Tie,9,0.186267
3,3,O,Tie,9,0.129102
3,3,O,Tie,9,0.157381
3,3,O,Tie,9,0.165997
3,3,O,Tie,9,0.129128
3,3,O,Tie,9,0.191003
3,3,O,Tie,9,0.131886
3,3,O,Tie,9,0.187818
3,3,O,Tie,9,0.130578
3,3,O,Tie,9,0.243640
3,3,O,Tie,9,0.134972
3,3,O,Tie,9,0.191855
3,3,O,Tie,9,0.129105
3,3,O,Tie,9,0.186919
3,3,O,Tie,9,0.129422
3,3,O,Tie,9,0.186820
3,3,O,Tie,9,0.135022
3,3,O,Tie,9,0.131460
3,3,O,Tie,9,0.190038
3,3,O,Tie,9,0.129787
3,3,O,Tie,9,0.157014
3,3,O,Tie,9,0.152031
3,3,O,Tie,9,0.130678
3,3,O,Tie,9,0.183645
3,3,O,Tie,9,0.132337
3,3,O,Tie,9,0.175716
3,3,O,Tie,9,0.146738
3,3,O,Tie,9,0.135803
3,3,O,Tie,9,0.196826
3,3,O,Tie,9,0.133127
3,3,O,Tie,9,0.189599
3,3,O,Tie,9,0.130915
3,3,O,Tie,9,0.130417
3,3,O,Tie,9,0.185030
3,3,O,Tie,9,0.183101
3,3,O,Tie,9,0.187608
3,3,O,Tie,9,0.131246
3,3,O,Tie,9,0.182473
3,3,O,Tie,9,0.133539
3,3,O,Tie,9,0.142986
3,3,O,Tie,9,0.175186
3,3,O,Tie,9,0.129467
3,3,O,Tie,9,0.183237
3,3,O,Tie,9,0.129450
3,3,O,Tie,9,0.185793
3,3,O,Tie,9,0.130581
3,3,O,Tie,9,0.131590
3,3,O,Tie,9,0.180188
3,3,O,Tie,9,0.130010
3,3,O,Tie,9,0.214594
3,3,O,Tie,9,0.193995
3,3,O,Tie,9,0.132062
3,3,O,Tie,9,0.166375
3,3,O,Tie,9,0.142991
3,3,O,Tie,9,0.128711
3,3,O,Tie,9,0.184438
3,3,O,Tie,9,0.127941
3,3,O,Tie,9,0.161918
3,3,O,Tie,9,0.154728
